t_s,v_volt
3.225760e-05,-0.080402
3.226000e-05,-0.080402
3.226240e-05,-0.080402
3.226480e-05,-0.080402
3.226720e-05,-0.080402
3.226960e-05,-0.080402
3.227200e-05,-0.080402
3.227440e-05,-0.080402
3.227680e-05,-0.080402
3.227920e-05,-0.080402
3.228160e-05,-0.080402
3.228400e-05,-0.080402
3.228640e-05,-0.080402
3.228880e-05,-0.080402
3.229120e-05,-0.080402
3.229360e-05,-0.080402
3.229600e-05,-0.080402
3.229840e-05,-0.080402
3.230080e-05,-0.080402
3.230320e-05,-0.080402
3.230560e-05,-0.080402
3.230800e-05,-0.080402
3.231040e-05,-0.080402
3.231280e-05,-0.080402
3.231520e-05,-0.080402
3.231760e-05,-0.160804
3.232000e-05,-0.080402
3.232240e-05,-0.080402
3.232480e-05,-0.080402
3.232720e-05,-0.080402
3.232960e-05,-0.080402
3.233200e-05,-0.080402
3.233440e-05,-0.080402
3.233680e-05,-0.080402
3.233920e-05,-0.080402
3.234160e-05,-0.080402
3.234400e-05,-0.160804
3.234640e-05,-0.080402
3.234880e-05,-0.080402
3.235120e-05,-0.080402
3.235360e-05,-0.080402
3.235600e-05,-0.080402
3.235840e-05,-0.080402
3.236080e-05,-0.080402
3.236320e-05,-0.080402
3.236560e-05,-0.080402
3.236800e-05,-0.080402
3.237040e-05,-0.080402
3.237280e-05,-0.080402
3.237520e-05,-0.080402
3.237760e-05,-0.080402
3.238000e-05,-0.080402
3.238240e-05,-0.080402
3.238480e-05,-0.080402
3.238720e-05,-0.080402
3.238960e-05,-0.080402
3.239200e-05,-0.080402
3.239440e-05,-0.080402
3.239680e-05,-0.080402
3.239920e-05,-0.080402
3.240160e-05,-0.080402
3.240400e-05,-0.080402
3.240640e-05,-0.080402
3.240880e-05,-0.080402
3.241120e-05,-0.080402
3.241360e-05,-0.080402
3.241600e-05,-0.080402
3.241840e-05,-0.080402
3.242080e-05,-0.080402
3.242320e-05,-0.080402
3.242560e-05,-0.080402
3.242800e-05,-0.080402
3.243040e-05,-0.080402
3.243280e-05,-0.080402
3.243520e-05,-0.080402
3.243760e-05,-0.080402
3.244000e-05,-0.080402
3.244240e-05,-0.080402
3.244480e-05,-0.080402
3.244720e-05,-0.080402
3.244960e-05,-0.080402
3.245200e-05,-0.080402
3.245440e-05,-0.080402
3.245680e-05,-0.080402
3.245920e-05,-0.080402
3.246160e-05,-0.080402
3.246400e-05,-0.080402
3.246640e-05,-0.080402
3.246880e-05,-0.080402
3.247120e-05,-0.080402
3.247360e-05,-0.080402
3.247600e-05,-0.080402
3.247840e-05,-0.080402
3.248080e-05,-0.080402
3.248320e-05,-0.080402
3.248560e-05,-0.080402
3.248800e-05,-0.080402
3.249040e-05,-0.080402
3.249280e-05,-0.080402
3.249520e-05,-0.080402
3.249760e-05,-0.080402
3.250000e-05,-0.080402
3.250240e-05,-0.080402
3.250480e-05,-0.080402
3.250720e-05,-0.080402
3.250960e-05,-0.080402
3.251200e-05,-0.080402
3.251440e-05,-0.080402
3.251680e-05,-0.080402
3.251920e-05,-0.080402
3.252160e-05,-0.080402
3.252400e-05,-0.080402
3.252640e-05,-0.080402
3.252880e-05,-0.080402
3.253120e-05,-0.080402
3.253360e-05,-0.080402
3.253600e-05,-0.080402
3.253840e-05,-0.080402
3.254080e-05,-0.080402
3.254320e-05,-0.080402
3.254560e-05,-0.080402
3.254800e-05,-0.080402
3.255040e-05,-0.080402
3.255280e-05,-0.080402
3.255520e-05,-0.080402
3.255760e-05,-0.080402
3.256000e-05,-0.080402
3.256240e-05,-0.080402
3.256480e-05,-0.080402
3.256720e-05,-0.080402
3.256960e-05,-0.080402
3.257200e-05,-0.080402
3.257440e-05,-0.080402
3.257680e-05,-0.080402
3.257920e-05,-0.080402
3.258160e-05,-0.080402
3.258400e-05,-0.080402
3.258640e-05,-0.080402
3.258880e-05,-0.080402
3.259120e-05,-0.080402
3.259360e-05,-0.080402
3.259600e-05,-0.080402
3.259840e-05,-0.080402
3.260080e-05,-0.080402
3.260320e-05,-0.080402
3.260560e-05,-0.080402
3.260800e-05,-0.080402
3.261040e-05,-0.080402
3.261280e-05,-0.080402
3.261520e-05,-0.080402
3.261760e-05,-0.080402
3.262000e-05,-0.080402
3.262240e-05,-0.080402
3.262480e-05,-0.080402
3.262720e-05,-0.080402
3.262960e-05,-0.080402
3.263200e-05,-0.080402
3.263440e-05,-0.080402
3.263680e-05,-0.080402
3.263920e-05,-0.080402
3.264160e-05,-0.080402
3.264400e-05,-0.080402
3.264640e-05,-0.080402
3.264880e-05,-0.080402
3.265120e-05,-0.080402
3.265360e-05,-0.080402
3.265600e-05,-0.080402
3.265840e-05,-0.080402
3.266080e-05,-0.080402
3.266320e-05,-0.080402
3.266560e-05,-0.080402
3.266800e-05,-0.080402
3.267040e-05,-0.080402
3.267280e-05,-0.080402
3.267520e-05,-0.080402
3.267760e-05,-0.080402
3.268000e-05,-0.080402
3.268240e-05,-0.080402
3.268480e-05,-0.080402
3.268720e-05,-0.080402
3.268960e-05,-0.080402
3.269200e-05,-0.080402
3.269440e-05,-0.080402
3.269680e-05,-0.080402
3.269920e-05,-0.080402
3.270160e-05,-0.080402
3.270400e-05,-0.080402
3.270640e-05,-0.080402
3.270880e-05,-0.080402
3.271120e-05,-0.080402
3.271360e-05,-0.080402
3.271600e-05,-0.080402
3.271840e-05,-0.080402
3.272080e-05,-0.080402
3.272320e-05,-0.080402
3.272560e-05,-0.080402
3.272800e-05,-0.080402
3.273040e-05,-0.080402
3.273280e-05,-0.080402
3.273520e-05,-0.080402
3.273760e-05,-0.080402
3.274000e-05,-0.080402
3.274240e-05,-0.080402
3.274480e-05,-0.080402
3.274720e-05,-0.080402
3.274960e-05,-0.080402
3.275200e-05,-0.080402
3.275440e-05,-0.080402
3.275680e-05,-0.080402
3.275920e-05,-0.080402
3.276160e-05,-0.080402
3.276400e-05,-0.080402
3.276640e-05,-0.080402
3.276880e-05,-0.080402
3.277120e-05,-0.080402
3.277360e-05,-0.080402
3.277600e-05,-0.080402
3.277840e-05,-0.080402
3.278080e-05,-0.080402
3.278320e-05,-0.080402
3.278560e-05,-0.080402
3.278800e-05,-0.080402
3.279040e-05,-0.080402
3.279280e-05,-0.080402
3.279520e-05,-0.080402
3.279760e-05,-0.080402
3.280000e-05,-0.080402
3.280240e-05,-0.080402
3.280480e-05,-0.160804
3.280720e-05,-0.160804
3.280960e-05,-0.080402
3.281200e-05,-0.080402
3.281440e-05,-0.080402
3.281680e-05,-0.080402
3.281920e-05,-0.080402
3.282160e-05,-0.080402
3.282400e-05,-0.080402
3.282640e-05,-0.080402
3.282880e-05,-0.080402
3.283120e-05,-0.080402
3.283360e-05,-0.080402
3.283600e-05,-0.160804
3.283840e-05,-0.160804
3.284080e-05,-0.160804
3.284320e-05,-0.080402
3.284560e-05,-0.080402
3.284800e-05,-0.080402
3.285040e-05,-0.080402
3.285280e-05,-0.080402
3.285520e-05,-0.080402
3.285760e-05,-0.080402
3.286000e-05,-0.080402
3.286240e-05,-0.080402
3.286480e-05,-0.080402
3.286720e-05,-0.080402
3.286960e-05,-0.080402
3.287200e-05,-0.080402
3.287440e-05,-0.160804
3.287680e-05,-0.080402
3.287920e-05,-0.080402
3.288160e-05,-0.080402
3.288400e-05,-0.080402
3.288640e-05,-0.080402
3.288880e-05,-0.080402
3.289120e-05,-0.080402
3.289360e-05,-0.080402
3.289600e-05,-0.080402
3.289840e-05,-0.080402
3.290080e-05,-0.080402
3.290320e-05,-0.080402
3.290560e-05,-0.080402
3.290800e-05,-0.080402
3.291040e-05,-0.080402
3.291280e-05,-0.080402
3.291520e-05,-0.160804
3.291760e-05,-0.160804
3.292000e-05,-0.160804
3.292240e-05,-0.160804
3.292480e-05,-0.080402
3.292720e-05,-0.160804
3.292960e-05,-0.160804
3.293200e-05,-0.080402
3.293440e-05,-0.160804
3.293680e-05,-0.160804
3.293920e-05,-0.160804
3.294160e-05,-0.080402
3.294400e-05,-0.080402
3.294640e-05,-0.080402
3.294880e-05,-0.080402
3.295120e-05,-0.080402
3.295360e-05,-0.080402
3.295600e-05,-0.080402
3.295840e-05,-0.080402
3.296080e-05,-0.080402
3.296320e-05,-0.160804
3.296560e-05,-0.160804
3.296800e-05,-0.160804
3.297040e-05,-0.080402
3.297280e-05,-0.160804
3.297520e-05,-0.080402
3.297760e-05,-0.160804
3.298000e-05,-0.160804
3.298240e-05,-0.160804
3.298480e-05,-0.160804
3.298720e-05,-0.080402
3.298960e-05,-0.080402
3.299200e-05,-0.080402
3.299440e-05,-0.080402
3.299680e-05,-0.160804
3.299920e-05,-0.160804
3.300160e-05,-0.160804
3.300400e-05,-0.160804
3.300640e-05,-0.160804
3.300880e-05,-0.160804
3.301120e-05,-0.160804
3.301360e-05,-0.160804
3.301600e-05,-0.160804
3.301840e-05,-0.160804
3.302080e-05,-0.160804
3.302320e-05,-0.160804
3.302560e-05,-0.160804
3.302800e-05,-0.160804
3.303040e-05,-0.160804
3.303280e-05,-0.160804
3.303520e-05,-0.160804
3.303760e-05,-0.160804
3.304000e-05,-0.160804
3.304240e-05,-0.160804
3.304480e-05,-0.160804
3.304720e-05,-0.160804
3.304960e-05,-0.160804
3.305200e-05,-0.160804
3.305440e-05,-0.160804
3.305680e-05,-0.160804
3.305920e-05,-0.160804
3.306160e-05,-0.160804
3.306400e-05,-0.160804
3.306640e-05,-0.160804
3.306880e-05,-0.160804
3.307120e-05,-0.160804
3.307360e-05,-0.160804
3.307600e-05,-0.160804
3.307840e-05,-0.160804
3.308080e-05,-0.160804
3.308320e-05,-0.160804
3.308560e-05,-0.160804
3.308800e-05,-0.160804
3.309040e-05,-0.160804
3.309280e-05,-0.160804
3.309520e-05,-0.160804
3.309760e-05,-0.080402
3.310000e-05,-0.160804
3.310240e-05,-0.160804
3.310480e-05,-0.160804
3.310720e-05,-0.160804
3.310960e-05,-0.160804
3.311200e-05,-0.160804
3.311440e-05,-0.160804
3.311680e-05,-0.160804
3.311920e-05,-0.160804
3.312160e-05,-0.160804
3.312400e-05,-0.160804
3.312640e-05,-0.160804
3.312880e-05,-0.160804
3.313120e-05,-0.160804
3.313360e-05,-0.160804
3.313600e-05,-0.160804
3.313840e-05,-0.160804
3.314080e-05,-0.160804
3.314320e-05,-0.160804
3.314560e-05,-0.160804
3.314800e-05,-0.160804
3.315040e-05,-0.160804
3.315280e-05,-0.160804
3.315520e-05,-0.160804
3.315760e-05,-0.160804
3.316000e-05,-0.160804
3.316240e-05,-0.160804
3.316480e-05,-0.080402
3.316720e-05,-0.160804
3.316960e-05,-0.160804
3.317200e-05,-0.160804
3.317440e-05,-0.160804
3.317680e-05,-0.160804
3.317920e-05,-0.080402
3.318160e-05,-0.080402
3.318400e-05,-0.080402
3.318640e-05,-0.160804
3.318880e-05,-0.160804
3.319120e-05,-0.160804
3.319360e-05,-0.080402
3.319600e-05,-0.080402
3.319840e-05,-0.080402
3.320080e-05,-0.160804
3.320320e-05,-0.080402
3.320560e-05,-0.160804
3.320800e-05,-0.160804
3.321040e-05,-0.080402
3.321280e-05,-0.080402
3.321520e-05,-0.080402
3.321760e-05,-0.080402
3.322000e-05,-0.080402
3.322240e-05,-0.080402
3.322480e-05,-0.080402
3.322720e-05,-0.080402
3.322960e-05,-0.080402
3.323200e-05,-0.080402
3.323440e-05,-0.080402
3.323680e-05,-0.080402
3.323920e-05,-0.080402
3.324160e-05,-0.080402
3.324400e-05,-0.080402
3.324640e-05,-0.080402
3.324880e-05,-0.080402
3.325120e-05,-0.080402
3.325360e-05,-0.160804
3.325600e-05,-0.080402
3.325840e-05,-0.080402
3.326080e-05,-0.080402
3.326320e-05,-0.080402
3.326560e-05,-0.080402
3.326800e-05,-0.080402
3.327040e-05,-0.080402
3.327280e-05,-0.080402
3.327520e-05,-0.080402
3.327760e-05,-0.080402
3.328000e-05,-0.080402
3.328240e-05,-0.080402
3.328480e-05,-0.080402
3.328720e-05,-0.080402
3.328960e-05,-0.080402
3.329200e-05,-0.080402
3.329440e-05,-0.080402
3.329680e-05,-0.080402
3.329920e-05,-0.080402
3.330160e-05,-0.080402
3.330400e-05,-0.080402
3.330640e-05,-0.080402
3.330880e-05,-0.080402
3.331120e-05,-0.080402
3.331360e-05,-0.080402
3.331600e-05,-0.080402
3.331840e-05,-0.080402
3.332080e-05,-0.080402
3.332320e-05,-0.080402
3.332560e-05,-0.080402
3.332800e-05,-0.080402
3.333040e-05,-0.080402
3.333280e-05,-0.080402
3.333520e-05,-0.080402
3.333760e-05,-0.080402
3.334000e-05,-0.080402
3.334240e-05,-0.080402
3.334480e-05,-0.080402
3.334720e-05,-0.080402
3.334960e-05,-0.080402
3.335200e-05,-0.080402
3.335440e-05,-0.080402
3.335680e-05,-0.080402
3.335920e-05,-0.080402
3.336160e-05,-0.080402
3.336400e-05,-0.080402
3.336640e-05,-0.080402
3.336880e-05,-0.080402
3.337120e-05,-0.080402
3.337360e-05,-0.080402
3.337600e-05,-0.080402
3.337840e-05,-0.080402
3.338080e-05,-0.080402
3.338320e-05,-0.080402
3.338560e-05,-0.080402
3.338800e-05,0.000000
3.339040e-05,-0.080402
3.339280e-05,-0.080402
3.339520e-05,-0.080402
3.339760e-05,-0.080402
3.340000e-05,-0.080402
3.340240e-05,-0.080402
3.340480e-05,-0.080402
3.340720e-05,-0.080402
3.340960e-05,-0.080402
3.341200e-05,-0.080402
3.341440e-05,-0.080402
3.341680e-05,-0.080402
3.341920e-05,-0.080402
3.342160e-05,0.000000
3.342400e-05,-0.080402
3.342640e-05,-0.080402
3.342880e-05,0.000000
3.343120e-05,-0.080402
3.343360e-05,-0.080402
3.343600e-05,0.000000
3.343840e-05,-0.080402
3.344080e-05,-0.080402
3.344320e-05,-0.080402
3.344560e-05,0.000000
3.344800e-05,-0.080402
3.345040e-05,-0.080402
3.345280e-05,-0.080402
3.345520e-05,-0.080402
3.345760e-05,-0.080402
3.346000e-05,-0.080402
3.346240e-05,-0.080402
3.346480e-05,-0.080402
3.346720e-05,-0.080402
3.346960e-05,-0.080402
3.347200e-05,-0.080402
3.347440e-05,-0.080402
3.347680e-05,0.000000
3.347920e-05,-0.080402
3.348160e-05,-0.080402
3.348400e-05,-0.080402
3.348640e-05,-0.080402
3.348880e-05,-0.080402
3.349120e-05,-0.080402
3.349360e-05,-0.080402
3.349600e-05,-0.080402
3.349840e-05,-0.080402
3.350080e-05,-0.080402
3.350320e-05,-0.080402
3.350560e-05,-0.080402
3.350800e-05,-0.080402
3.351040e-05,-0.080402
3.351280e-05,-0.080402
3.351520e-05,-0.080402
3.351760e-05,-0.080402
3.352000e-05,-0.080402
3.352240e-05,-0.080402
3.352480e-05,-0.080402
3.352720e-05,-0.080402
3.352960e-05,-0.080402
3.353200e-05,-0.080402
3.353440e-05,-0.080402
3.353680e-05,-0.080402
3.353920e-05,-0.080402
3.354160e-05,-0.080402
3.354400e-05,-0.080402
3.354640e-05,-0.080402
3.354880e-05,-0.080402
3.355120e-05,-0.080402
3.355360e-05,-0.080402
3.355600e-05,-0.080402
3.355840e-05,-0.080402
3.356080e-05,-0.080402
3.356320e-05,-0.080402
3.356560e-05,0.000000
3.356800e-05,-0.080402
3.357040e-05,0.000000
3.357280e-05,0.000000
3.357520e-05,-0.080402
3.357760e-05,-0.080402
3.358000e-05,-0.080402
3.358240e-05,-0.080402
3.358480e-05,-0.080402
3.358720e-05,-0.080402
3.358960e-05,-0.080402
3.359200e-05,-0.080402
3.359440e-05,-0.080402
3.359680e-05,-0.080402
3.359920e-05,-0.080402
3.360160e-05,-0.080402
3.360400e-05,-0.080402
3.360640e-05,-0.080402
3.360880e-05,-0.080402
3.361120e-05,-0.080402
3.361360e-05,-0.080402
3.361600e-05,-0.080402
3.361840e-05,-0.080402
3.362080e-05,-0.080402
3.362320e-05,-0.080402
3.362560e-05,-0.080402
3.362800e-05,-0.080402
3.363040e-05,-0.080402
3.363280e-05,-0.080402
3.363520e-05,-0.080402
3.363760e-05,-0.080402
3.364000e-05,-0.080402
3.364240e-05,0.000000
3.364480e-05,-0.080402
3.364720e-05,-0.080402
3.364960e-05,-0.080402
3.365200e-05,-0.080402
3.365440e-05,-0.080402
3.365680e-05,-0.080402
3.365920e-05,-0.080402
3.366160e-05,-0.080402
3.366400e-05,-0.080402
3.366640e-05,-0.080402
3.366880e-05,-0.080402
3.367120e-05,-0.080402
3.367360e-05,-0.080402
3.367600e-05,-0.080402
3.367840e-05,-0.080402
3.368080e-05,-0.080402
3.368320e-05,-0.080402
3.368560e-05,-0.080402
3.368800e-05,-0.080402
3.369040e-05,-0.080402
3.369280e-05,-0.080402
3.369520e-05,-0.080402
3.369760e-05,-0.080402
3.370000e-05,-0.080402
3.370240e-05,-0.080402
3.370480e-05,-0.080402
3.370720e-05,-0.080402
3.370960e-05,-0.080402
3.371200e-05,-0.080402
3.371440e-05,-0.080402
3.371680e-05,-0.080402
3.371920e-05,-0.080402
3.372160e-05,-0.080402
3.372400e-05,-0.080402
3.372640e-05,-0.160804
3.372880e-05,-0.160804
3.373120e-05,-0.160804
3.373360e-05,-0.080402
3.373600e-05,-0.080402
3.373840e-05,-0.160804
3.374080e-05,-0.080402
3.374320e-05,-0.080402
3.374560e-05,-0.160804
3.374800e-05,-0.160804
3.375040e-05,-0.080402
3.375280e-05,-0.080402
3.375520e-05,-0.160804
3.375760e-05,-0.160804
3.376000e-05,-0.160804
3.376240e-05,-0.160804
3.376480e-05,-0.080402
3.376720e-05,-0.160804
3.376960e-05,-0.160804
3.377200e-05,-0.160804
3.377440e-05,-0.160804
3.377680e-05,-0.160804
3.377920e-05,-0.160804
3.378160e-05,-0.160804
3.378400e-05,-0.160804
3.378640e-05,-0.160804
3.378880e-05,-0.160804
3.379120e-05,-0.160804
3.379360e-05,-0.080402
3.379600e-05,-0.160804
3.379840e-05,-0.160804
3.380080e-05,-0.160804
3.380320e-05,-0.160804
3.380560e-05,-0.160804
3.380800e-05,-0.160804
3.381040e-05,-0.160804
3.381280e-05,-0.160804
3.381520e-05,-0.160804
3.381760e-05,-0.160804
3.382000e-05,-0.160804
3.382240e-05,-0.160804
3.382480e-05,-0.160804
3.382720e-05,-0.160804
3.382960e-05,-0.160804
3.383200e-05,-0.160804
3.383440e-05,-0.160804
3.383680e-05,-0.160804
3.383920e-05,-0.160804
3.384160e-05,-0.160804
3.384400e-05,-0.160804
3.384640e-05,-0.160804
3.384880e-05,-0.160804
3.385120e-05,-0.160804
3.385360e-05,-0.160804
3.385600e-05,-0.080402
3.385840e-05,-0.160804
3.386080e-05,-0.160804
3.386320e-05,-0.160804
3.386560e-05,-0.160804
3.386800e-05,-0.160804
3.387040e-05,-0.160804
3.387280e-05,-0.080402
3.387520e-05,-0.080402
3.387760e-05,-0.160804
3.388000e-05,-0.160804
3.388240e-05,-0.160804
3.388480e-05,-0.160804
3.388720e-05,-0.160804
3.388960e-05,-0.160804
3.389200e-05,-0.160804
3.389440e-05,-0.160804
3.389680e-05,-0.160804
3.389920e-05,-0.160804
3.390160e-05,-0.160804
3.390400e-05,-0.160804
3.390640e-05,-0.160804
3.390880e-05,-0.160804
3.391120e-05,-0.160804
3.391360e-05,-0.080402
3.391600e-05,-0.160804
3.391840e-05,-0.160804
3.392080e-05,-0.160804
3.392320e-05,-0.160804
3.392560e-05,-0.160804
3.392800e-05,-0.160804
3.393040e-05,-0.160804
3.393280e-05,-0.160804
3.393520e-05,-0.160804
3.393760e-05,-0.160804
3.394000e-05,-0.160804
3.394240e-05,-0.160804
3.394480e-05,-0.160804
3.394720e-05,-0.160804
3.394960e-05,-0.160804
3.395200e-05,-0.160804
3.395440e-05,-0.160804
3.395680e-05,-0.160804
3.395920e-05,-0.160804
3.396160e-05,-0.160804
3.396400e-05,-0.160804
3.396640e-05,-0.160804
3.396880e-05,-0.160804
3.397120e-05,-0.160804
3.397360e-05,-0.160804
3.397600e-05,-0.160804
3.397840e-05,-0.160804
3.398080e-05,-0.160804
3.398320e-05,-0.160804
3.398560e-05,-0.160804
3.398800e-05,-0.160804
3.399040e-05,-0.160804
3.399280e-05,-0.160804
3.399520e-05,-0.160804
3.399760e-05,-0.160804
3.400000e-05,-0.160804
3.400240e-05,-0.160804
3.400480e-05,-0.080402
3.400720e-05,-0.080402
3.400960e-05,-0.080402
3.401200e-05,-0.080402
3.401440e-05,-0.160804
3.401680e-05,-0.160804
3.401920e-05,-0.160804
3.402160e-05,-0.160804
3.402400e-05,-0.160804
3.402640e-05,-0.160804
3.402880e-05,-0.160804
3.403120e-05,-0.080402
3.403360e-05,-0.080402
3.403600e-05,-0.160804
3.403840e-05,-0.160804
3.404080e-05,-0.080402
3.404320e-05,-0.160804
3.404560e-05,-0.160804
3.404800e-05,-0.160804
3.405040e-05,-0.160804
3.405280e-05,-0.160804
3.405520e-05,-0.160804
3.405760e-05,-0.160804
3.406000e-05,-0.160804
3.406240e-05,-0.080402
3.406480e-05,-0.160804
3.406720e-05,-0.080402
3.406960e-05,-0.160804
3.407200e-05,-0.160804
3.407440e-05,-0.160804
3.407680e-05,-0.160804
3.407920e-05,-0.160804
3.408160e-05,-0.080402
3.408400e-05,-0.080402
3.408640e-05,-0.080402
3.408880e-05,-0.160804
3.409120e-05,-0.160804
3.409360e-05,-0.160804
3.409600e-05,-0.160804
3.409840e-05,-0.080402
3.410080e-05,-0.080402
3.410320e-05,-0.080402
3.410560e-05,-0.080402
3.410800e-05,-0.080402
3.411040e-05,-0.160804
3.411280e-05,-0.160804
3.411520e-05,-0.160804
3.411760e-05,-0.080402
3.412000e-05,-0.080402
3.412240e-05,-0.080402
3.412480e-05,-0.160804
3.412720e-05,-0.080402
3.412960e-05,-0.160804
3.413200e-05,-0.160804
3.413440e-05,-0.080402
3.413680e-05,-0.160804
3.413920e-05,-0.160804
3.414160e-05,-0.080402
3.414400e-05,-0.160804
3.414640e-05,-0.160804
3.414880e-05,-0.080402
3.415120e-05,-0.080402
3.415360e-05,-0.080402
3.415600e-05,-0.080402
3.415840e-05,-0.080402
3.416080e-05,-0.080402
3.416320e-05,-0.080402
3.416560e-05,-0.080402
3.416800e-05,-0.080402
3.417040e-05,-0.080402
3.417280e-05,-0.080402
3.417520e-05,-0.080402
3.417760e-05,-0.080402
3.418000e-05,-0.080402
3.418240e-05,-0.080402
3.418480e-05,-0.080402
3.418720e-05,-0.080402
3.418960e-05,-0.080402
3.419200e-05,-0.080402
3.419440e-05,-0.080402
3.419680e-05,-0.080402
3.419920e-05,-0.080402
3.420160e-05,-0.080402
3.420400e-05,-0.080402
3.420640e-05,-0.080402
3.420880e-05,-0.080402
3.421120e-05,-0.080402
3.421360e-05,-0.080402
3.421600e-05,-0.080402
3.421840e-05,-0.080402
3.422080e-05,-0.080402
3.422320e-05,-0.080402
3.422560e-05,-0.080402
3.422800e-05,-0.080402
3.423040e-05,-0.080402
3.423280e-05,-0.080402
3.423520e-05,-0.080402
3.423760e-05,-0.080402
3.424000e-05,-0.080402
3.424240e-05,-0.080402
3.424480e-05,-0.080402
3.424720e-05,-0.080402
3.424960e-05,-0.080402
3.425200e-05,-0.080402
3.425440e-05,-0.080402
3.425680e-05,-0.080402
3.425920e-05,-0.080402
3.426160e-05,-0.080402
3.426400e-05,-0.080402
3.426640e-05,-0.080402
3.426880e-05,-0.080402
3.427120e-05,-0.080402
3.427360e-05,-0.080402
3.427600e-05,-0.080402
3.427840e-05,-0.080402
3.428080e-05,-0.080402
3.428320e-05,-0.080402
3.428560e-05,-0.080402
3.428800e-05,-0.080402
3.429040e-05,-0.080402
3.429280e-05,-0.080402
3.429520e-05,-0.080402
3.429760e-05,-0.080402
3.430000e-05,-0.080402
3.430240e-05,-0.080402
3.430480e-05,-0.080402
3.430720e-05,-0.080402
3.430960e-05,-0.160804
3.431200e-05,-0.080402
3.431440e-05,-0.080402
3.431680e-05,-0.080402
3.431920e-05,-0.080402
3.432160e-05,-0.080402
3.432400e-05,-0.080402
3.432640e-05,-0.080402
3.432880e-05,-0.080402
3.433120e-05,-0.080402
3.433360e-05,-0.080402
3.433600e-05,-0.080402
3.433840e-05,-0.080402
3.434080e-05,-0.080402
3.434320e-05,-0.080402
3.434560e-05,-0.080402
3.434800e-05,-0.080402
3.435040e-05,-0.080402
3.435280e-05,-0.080402
3.435520e-05,0.000000
3.435760e-05,-0.080402
3.436000e-05,-0.080402
3.436240e-05,-0.080402
3.436480e-05,-0.080402
3.436720e-05,-0.080402
3.436960e-05,-0.080402
3.437200e-05,-0.080402
3.437440e-05,-0.080402
3.437680e-05,-0.080402
3.437920e-05,-0.080402
3.438160e-05,-0.080402
3.438400e-05,0.000000
3.438640e-05,-0.080402
3.438880e-05,-0.080402
3.439120e-05,-0.080402
3.439360e-05,-0.080402
3.439600e-05,-0.080402
3.439840e-05,-0.080402
3.440080e-05,-0.080402
3.440320e-05,-0.080402
3.440560e-05,-0.080402
3.440800e-05,-0.080402
3.441040e-05,-0.080402
3.441280e-05,-0.080402
3.441520e-05,-0.080402
3.441760e-05,-0.080402
3.442000e-05,-0.080402
3.442240e-05,-0.080402
3.442480e-05,-0.080402
3.442720e-05,0.000000
3.442960e-05,-0.080402
3.443200e-05,-0.080402
3.443440e-05,-0.080402
3.443680e-05,-0.080402
3.443920e-05,-0.080402
3.444160e-05,0.000000
3.444400e-05,0.000000
3.444640e-05,0.000000
3.444880e-05,-0.080402
3.445120e-05,-0.080402
3.445360e-05,-0.080402
3.445600e-05,-0.080402
3.445840e-05,-0.080402
3.446080e-05,0.000000
3.446320e-05,-0.080402
3.446560e-05,-0.080402
3.446800e-05,-0.080402
3.447040e-05,-0.080402
3.447280e-05,-0.080402
3.447520e-05,-0.080402
3.447760e-05,-0.080402
3.448000e-05,-0.080402
3.448240e-05,-0.080402
3.448480e-05,0.000000
3.448720e-05,0.000000
3.448960e-05,0.000000
3.449200e-05,-0.080402
3.449440e-05,-0.080402
3.449680e-05,-0.080402
3.449920e-05,-0.080402
3.450160e-05,-0.080402
3.450400e-05,-0.080402
3.450640e-05,-0.080402
3.450880e-05,-0.080402
3.451120e-05,-0.080402
3.451360e-05,-0.080402
3.451600e-05,-0.080402
3.451840e-05,-0.080402
3.452080e-05,-0.080402
3.452320e-05,-0.080402
3.452560e-05,-0.080402
3.452800e-05,-0.080402
3.453040e-05,-0.080402
3.453280e-05,-0.080402
3.453520e-05,-0.080402
3.453760e-05,-0.080402
3.454000e-05,-0.080402
3.454240e-05,-0.080402
3.454480e-05,-0.080402
3.454720e-05,-0.080402
3.454960e-05,-0.080402
3.455200e-05,-0.080402
3.455440e-05,-0.080402
3.455680e-05,-0.080402
3.455920e-05,-0.080402
3.456160e-05,-0.080402
3.456400e-05,-0.080402
3.456640e-05,-0.080402
3.456880e-05,-0.080402
3.457120e-05,-0.080402
3.457360e-05,-0.080402
3.457600e-05,-0.080402
3.457840e-05,-0.080402
3.458080e-05,-0.080402
3.458320e-05,-0.080402
3.458560e-05,-0.080402
3.458800e-05,-0.080402
3.459040e-05,-0.080402
3.459280e-05,-0.080402
3.459520e-05,-0.080402
3.459760e-05,-0.160804
3.460000e-05,-0.080402
3.460240e-05,-0.080402
3.460480e-05,-0.080402
3.460720e-05,-0.080402
3.460960e-05,-0.080402
3.461200e-05,-0.080402
3.461440e-05,-0.080402
3.461680e-05,-0.080402
3.461920e-05,-0.080402
3.462160e-05,-0.080402
3.462400e-05,-0.080402
3.462640e-05,-0.080402
3.462880e-05,-0.080402
3.463120e-05,-0.080402
3.463360e-05,-0.080402
3.463600e-05,-0.080402
3.463840e-05,-0.080402
3.464080e-05,-0.080402
3.464320e-05,-0.080402
3.464560e-05,-0.080402
3.464800e-05,-0.080402
3.465040e-05,-0.080402
3.465280e-05,-0.080402
3.465520e-05,-0.080402
