id,thickness_mm,settings_variant,dsp_found,dsp_coherence,dsp_round_trip_s,dsp_velocity,dsp_n_packets,dsp_warnings_count,dsp_noise_level,dsp_thickness_est_mm,max_abs_v,ptp_v,mean_v,std_v,rms_v,skew_v,kurt_v,energy_v,zcr,env_max,env_mean,env_std,env_auc,env_centroid_t,p1_t,p2_t,p3_t,delta_t_21,delta_t_32,amp_ratio_21,amp_ratio_32,autocorr_tau_s,autocorr_peak_val,autocorr_thickness_est_mm,dominant_freq_mhz,spectral_centroid_mhz,spectral_spread_mhz,band_0_2mhz,band_2_6mhz,band_6_12mhz,band_12_25mhz,gain,hp_val,lp_val,damping,prf,pulse_amp,averaging
20260820_155226_6fe45bd9,20.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.10606935634059705,2.1187851947246785,2.121438523676565,0.1458620195958595,-0.5575961694176059,0.0002250322712892058,0.006143803398291255,4.974207400662721,2.7685389370711224,1.1503341905906566,0.00013843137651585542,2.657882114252892e-05,-4.2104e-06,-2.9864e-06,-4.184e-07,1.2240000000000005e-06,2.568e-06,1.1438567113510327,0.9993670135900937,2.3664e-06,0.09830191522278199,6.791568,1.4399539214745127,1.4572104800877332,1.6390610355886115,0.8884685747456199,0.10741251423852285,0.003593807922346377,0.00034130626618535375,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155226_d0f72b8d,20.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.1039815440145915,2.147130110599615,2.1496464531032013,0.15149334295696035,-0.6196878141072841,0.00023105638723475605,0.00566381875779975,4.862435045731739,2.8247676895707903,1.1182383283364041,0.00014124290410684283,2.6382956848440686e-05,-4.5368e-06,-2.8304e-06,-2.3144e-06,1.7064000000000003e-06,5.160000000000002e-07,0.6621378487345668,1.4970710010854114,2.3424e-06,0.05565230083340496,6.722687999999999,1.4399539214745127,1.4469956861087756,1.6424980535103302,0.8888189115086342,0.10707001474373457,0.003601813685825749,0.00032971432127318643,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155226_e5a49fb2,20.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.10410889670730535,2.147161584405896,2.149684053976782,0.15087451899032187,-0.6166456570207499,0.00023106447042255368,0.00556782182970145,4.853260590454436,2.824646085099334,1.118701030493208,0.00014123682368870284,2.6377078566120615e-05,-4.5536e-06,-2.8424e-06,-2.3312e-06,1.7111999999999998e-06,5.112000000000003e-07,0.6521895287948754,1.5152643225617966,2.3424e-06,0.057323657836918014,6.722687999999999,1.4399539214745127,1.4474948619900665,1.6320525652993283,0.8885783947623371,0.10731122685812508,0.003598213056306183,0.000332508866592657,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155231_190ac384,15.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.12227788086781219,2.1686120537647637,2.172056656692764,0.13188288087098718,-0.6063497318058708,0.0002358990545223592,0.006383795718537007,5.211649686579192,2.8209879643897047,1.20870905828414,0.00014105391180022826,2.7439660771611783e-05,-4.2584e-06,-1.7912e-06,-5.024e-07,2.4672e-06,1.2888e-06,1.266525442698448,0.9766642485178825,8.976e-07,0.30686523583566877,2.5761119999999997,1.339957121372116,1.5238902496616924,1.6275155929984162,0.8674577009589335,0.12882442432565927,0.00322999130227244,0.00031041468869444643,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155233_7baa611c,15.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.11932947307286165,2.217448528434891,2.220656997242463,0.11898267596471918,-0.6893299084054267,0.0002465737650780946,0.005807814149947202,5.182594547331292,2.9248751742165915,1.1362183126536018,0.0001462484385111083,2.7076751513671788e-05,-4.316e-06,-2.8928e-06,-7.856e-07,1.4231999999999998e-06,2.1072e-06,0.925172631975981,1.0410058757964462,2.1168e-06,0.2221990887181908,6.075215999999999,1.339957121372116,1.507580255211752,1.5904949830363126,0.883093079497533,0.1130488273470054,0.003372392484683354,0.00031206741792009585,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155234_274f8d2d,15.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.11767774724008828,2.2167381108448754,2.219859433447895,0.11909982866622171,-0.6874992952947134,0.0002463966796548273,0.0059038110780455025,5.173962650401794,2.923397920439674,1.1370575749393266,0.0001461745734586564,2.7111984007959325e-05,-4.292e-06,-3.0008e-06,-7.208e-07,1.2911999999999996e-06,2.28e-06,0.8886267044429974,1.0933172532373399,2.1144e-06,0.22754487377642796,6.068328,1.339957121372116,1.5092686118093122,1.5939208136443672,0.882778447411897,0.11334352327127248,0.00339186805152191,0.00031214844041442454,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155234_8a25d6be,15.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.12128221436114041,2.180486920198161,2.1838572720476956,0.12305419210713472,-0.5990431699566137,0.00023846926000591567,0.00676778343093021,5.1332305027067475,2.829641372607042,1.230952520646041,0.00014148659605654827,2.7622011799009456e-05,-3.2168e-06,-2.6384e-06,-5.696e-07,5.783999999999998e-07,2.0688e-06,1.4062859344862544,0.7093313699738999,2.1072e-06,0.2523204290380619,6.047663999999999,1.339957121372116,1.5203328963659881,1.62310500834387,0.8768486952875248,0.11920070596710886,0.0034427640165802715,0.00032482555725097713,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155235_f427a14c,15.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.11920597955265429,2.217531430373779,2.2207331470162472,0.12033809397337392,-0.6877239648174429,0.0002465906761619707,0.0059038110780455025,5.1508974146781545,2.924515343057849,1.137512472021762,0.00014623044637744134,2.7089768772069154e-05,-4.28e-06,-2.9216e-06,-7.928e-07,1.3583999999999996e-06,2.1288000000000003e-06,0.9460601018572182,1.0058736209039643,2.1096e-06,0.2258898011148965,6.054552,1.339957121372116,1.5083834050813614,1.6064675887762923,0.8828175220704597,0.11334274799685551,0.0033487379679538174,0.0003142079141306826,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155240_d129be4e,10.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.12207334472496878,2.064604627738489,2.0682103786538555,0.18037669765262407,-0.4839048172159828,0.00021388155250924882,0.005519823365652299,5.136738108740105,2.6819462493390787,1.1601667803833244,0.00013410160358095287,2.7295161090685705e-05,-3.068e-06,-1.46e-06,4.168e-07,1.608e-06,1.8768e-06,0.9867569126003982,2.712947536051675,9.48e-07,0.2769309623444125,2.72076,1.1399635211673225,1.418904349612376,1.7512075273644405,0.8565963709571719,0.13983296755367391,0.0030220042943516316,0.00032966081991647034,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155242_4faf60ed,10.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.11365648948833638,2.042657712024946,2.0458172758332545,0.168453088717774,-0.4567613035560054,0.00020927511289421164,0.005375827973504848,5.182692338730368,2.6315220732522024,1.195971424551049,0.00013158031409792734,2.7475790445691235e-05,-3.488e-06,-1.16e-06,4.144e-07,2.328e-06,1.5744e-06,0.9039958881252185,4.080757916880762,9.528e-07,0.32653494310180275,2.7345360000000003,1.1399635211673225,1.419832455283711,1.6736864370383602,0.8495559462193968,0.14714275771435598,0.0028249916175165095,0.00029302949883831174,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155243_4395995c,10.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.11504579159066906,2.04188103674203,2.0451194836413427,0.16958759663816586,-0.45676988145165565,0.00020913237714039533,0.005375827973504848,5.1858397457565,2.631267622073873,1.1939854582087293,0.00013156759113188896,2.7465968504894605e-05,-3.3824e-06,-1.0568e-06,4.144e-07,2.3256000000000002e-06,1.4712e-06,0.9521635043817762,4.0804976413052225,9.552e-07,0.32758188449582615,2.7414240000000003,1.1399635211673225,1.419552908688814,1.694403554536972,0.8498876277674268,0.14683030600989525,0.002810503900887779,0.00028249345543906237,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155243_d1125b74,10.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.12171058250935968,2.070998272827042,2.0745715972092547,0.17510920758555512,-0.4928328816132006,0.00021519925175306705,0.005423826437553998,5.133902295000952,2.6926132166327976,1.1581459647928467,0.00013463496901278647,2.7286269507470712e-05,-3.092e-06,-1.4072e-06,4.192e-07,1.6848000000000002e-06,1.8264e-06,0.9836020472012793,2.7592323999524297,9.48e-07,0.2750988073679333,2.72076,1.1399635211673225,1.417846006019136,1.7364292864509945,0.8588940821449559,0.13750543306210275,0.003054256732375826,0.00032983769586764837,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155244_ce7980f6,10.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.11419677363924352,2.04283917074291,2.0460285385671417,0.16827714873231933,-0.45491383592641954,0.00020931833700400866,0.005279831045406547,5.156792731403828,2.6313329172893414,1.1969702538647466,0.00013157085599713474,2.7479836427260836e-05,-3.2816e-06,-1.136e-06,4.144e-07,2.1456000000000003e-06,1.5504e-06,0.9737864885945572,4.058637450216241,9.528e-07,0.32636676115799834,2.7345360000000003,1.1399635211673225,1.4201189572368063,1.6907436781319962,0.8503229305377001,0.14637236112731442,0.002827897699483565,0.0002892705269713451,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155250_e48c8652,5.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.11010605078237494,2.0020198003590575,2.005045292119011,0.17725843828665147,-0.3065123711919102,0.00020101676350302807,0.005135835653259095,5.442589478428903,2.529731492811712,1.2691977453781114,0.00012649062221097409,2.520136037730077e-05,-1.784e-06,-1.352e-07,4.024e-07,1.6488e-06,5.375999999999999e-07,1.4186333336986188,1.9145174944450924,1.716e-06,0.6756708130357152,4.92492,1.159962881187802,1.473834780205261,1.8777997420470947,0.8492750675547964,0.14661925451679197,0.003430489456746952,0.00038652340393174905,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155253_28c4cc32,5.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.10587639771527309,2.003386478826964,2.0061822437505183,0.17080370217034904,-0.30762170477776873,0.00020124479938450548,0.005039838725160795,5.10415905173003,2.5303691510692365,1.2736854018677723,0.00012652250614410355,2.5259554286564262e-05,-3.5768e-06,-2.0024e-06,-1.064e-07,1.5744000000000001e-06,1.8960000000000001e-06,1.0810908132047368,2.3227422337635235,1.716e-06,0.6683203414054069,4.92492,1.159962881187802,1.4695223214184365,1.803042640378876,0.8490295725536663,0.14693024373731162,0.0034068401472641965,0.0003781637991651901,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155253_d7163e92,5.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.10376543035422864,2.0078461932781124,2.0105257024962415,0.16044507327989047,-0.33743964143687766,0.00020211714756166092,0.004943841797062494,5.3907947306404385,2.5455049192677817,1.2580121991887911,0.0001272793187712599,2.5104666884629962e-05,-3.8384e-06,-1.8896e-06,4.096e-07,1.9488000000000003e-06,2.2992e-06,0.6865696886310175,3.4648643586883607,1.716e-06,0.658315872628547,4.92492,1.159962881187802,1.4702956863911896,1.8587352943952147,0.8473337314078427,0.14856001417244305,0.0034441749333247182,0.00038097335135151716,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155253_614bfdb4,5.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.10973942939425936,2.0014351665152468,2.0044414354447206,0.18306708768884714,-0.3085645844570206,0.00020089570186313365,0.005519823365652299,5.079041479526856,2.530051495109791,1.266938643146959,0.00012650662283788175,2.5157328757787236e-05,-1.7456e-06,-1.376e-07,4e-07,1.608e-06,5.375999999999999e-07,1.4419195014868413,2.0007303481560808,1.716e-06,0.6680602579715805,4.92492,1.159962881187802,1.4666916371318057,1.816296920077912,0.8483609512104759,0.14765386614637596,0.003377731550752646,0.00035587934358185,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155254_ce486b19,5.0,gurultulu_yuksek_kazanc,0,0.0,0.0,0.0,0,0,0.0,0.0,4.180904,8.201004000000001,-0.11016393836997214,2.0003056882187815,2.0033369510987407,0.1838732755496912,-0.3053303269400933,0.00020067436835618325,0.005135835653259095,5.103173531676724,2.5265648820049145,1.2705522530468913,0.00012633228660405694,2.5178513675211465e-05,-1.7408e-06,-1.184e-07,4e-07,1.6224e-06,5.184e-07,1.3570159797016852,2.0647750387317947,1.716e-06,0.6690157161620305,4.92492,1.159962881187802,1.466677196867944,1.7926968182692642,0.846983716494988,0.14913266535954806,0.0032930099986993957,0.0003509794740852291,79.0,1.0,5.0,1.0,9.0,9.0,32.0
20260820_155347_51042c15,25.0,5mm_optimize,1,0.7204785592760755,8.0592e-06,5739.904877308919,3,2,0.03722311458970021,23.129904000000003,2.01005,3.21608,-0.08626022386483631,0.07084042075227402,0.11162074822169439,8.968219902690112,380.78760756042607,6.229795063848383e-07,0.0002879907842949026,2.134389820830047,0.09542354895946024,0.09171441457082008,4.771330125651347e-06,2.3447688718085892e-05,1.984e-07,2.0704e-06,2.7376e-06,1.872e-06,6.671999999999997e-07,0.20359439008341743,0.45755810764209737,1.8792e-06,0.10787405627475898,5.393304,4.459857284566893,13.214707465397577,27.580274859589682,0.7636268672603522,0.09454281019107992,0.10144936554201463,0.021530105951165467,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155349_173292a8,25.0,5mm_optimize,0,0.0,0.0,0.0,0,0,0.0,0.0,2.01005,3.21608,-0.08666929615052317,0.07155951140954654,0.11239364113863433,8.67427696512579,374.15752157741326,6.316367401489152e-07,0.000671978496688106,2.1493590905677467,0.09610489664988416,0.09250707197347592,4.805398600328848e-06,2.354005784697226e-05,2.008e-07,2.0704e-06,2.572e-06,1.8696e-06,5.016e-07,0.20049332955299054,0.462062061602811,1.8864e-06,0.097186575180923,5.413968,4.4398579245464145,13.57906098365547,28.415869984520224,0.7621181933481079,0.094263508105112,0.1026951936044386,0.021100126043511084,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155350_5391b3c3,25.0,5mm_optimize,1,0.8452527343556362,8.0496e-06,5732.610935116076,3,3,0.03526857352115294,23.102352,2.090452,3.296482,-0.08777687865988286,0.07204416489383997,0.11355677928914068,8.6385588503544,364.8047369946094,6.447777383535264e-07,0.0002879907842949026,2.110931018453863,0.09754710985163653,0.09280328298789679,4.877511567957589e-06,2.3451480250708436e-05,1.96e-07,2.0464e-06,2.5576e-06,1.8504e-06,5.111999999999999e-07,0.20448664474900283,0.49906864217159586,1.8864e-06,0.10326488084982301,5.413968,4.4398579245464145,14.228684277938763,29.562625921063272,0.7640707863170662,0.09298034217787565,0.10065489637854817,0.02101205471517138,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155350_e24b0784,25.0,5mm_optimize,0,0.0,0.0,0.0,0,0,0.0,0.0,2.01005,3.21608,-0.08774214610732456,0.0718730803945732,0.1134214436908818,8.52430413281108,360.8640654583005,6.43241777524416e-07,0.0005759815685898052,2.1260724099986734,0.0974456409651348,0.09259939029340096,4.872437961282284e-06,2.3502353921298464e-05,1.96e-07,2.0464e-06,2.5648e-06,1.8504e-06,5.184e-07,0.2036308928451167,0.47258688553754286,1.8792e-06,0.09737085986561785,5.393304,4.4398579245464145,14.174122889057227,29.341685480297105,0.7648462469939993,0.09128906067760004,0.101087621411731,0.02156311056984026,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155351_09a3a03c,25.0,5mm_optimize,0,0.0,0.0,0.0,0,0,0.0,0.0,2.01005,3.21608,-0.08615602620716135,0.07119192339101406,0.11176381707834199,9.000193268389522,378.49967706520323,6.245775262373471e-07,0.00047998464049150427,2.0912541656961188,0.09545486216760384,0.09212345110208167,4.77289583615966e-06,2.350430438449311e-05,1.96e-07,2.044e-06,2.584e-06,1.848e-06,5.400000000000003e-07,0.20967229916401814,0.48623257822305066,1.8816e-06,0.10432488792164649,5.400192,4.419858564525935,13.091149386942247,27.236021560922353,0.7615222156701946,0.09570374642036719,0.10279901353567189,0.02139964471680114,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155359_6eab1875,20.0,5mm_optimize,0,0.0,0.0,0.0,0,0,0.0,0.0,2.01005,3.21608,-0.08651492925026398,0.07146440030392302,0.11221405212350873,8.886964084374087,378.4559738460463,6.29619821888467e-07,0.0003839877123932034,2.100974105605389,0.09587329687726237,0.09245273707696787,4.7938182411381224e-06,2.3468262669352634e-05,1.96e-07,2.044e-06,2.704e-06,1.848e-06,6.6e-07,0.17172200269659385,0.5591302799219249,1.8384e-06,0.0886690257377689,5.2762080000000005,4.579853444689769,13.568913559803322,28.323581757173454,0.761287325742642,0.0947241658956625,0.10277361687805701,0.021514774086166356,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155401_cb7fa773,20.0,5mm_optimize,0,0.0,0.0,0.0,0,0,0.0,0.0,2.090452,3.296482,-0.08709766429874242,0.07184750390359916,0.11290733786372845,9.183187828990258,377.49135472344983,6.374237440808159e-07,0.0001919938561966017,2.107357429610078,0.09670487408369209,0.09272022319579927,4.835398431983139e-06,2.3551872170603563e-05,1.96e-07,2.0416e-06,7.8376e-06,1.8456000000000002e-06,5.795999999999999e-06,0.17700879197022376,0.49538767563465275,1.8432e-06,0.08339175077196173,5.2899840000000005,4.539854724648811,13.969464495646415,28.928251294289723,0.7619234291079282,0.0930034598948042,0.10232336102335825,0.02184200235634773,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155402_2ff467f5,20.0,5mm_optimize,1,0.726275830861387,6.4584e-06,5751.523639544875,3,2,0.037318826296332805,18.535608,2.01005,3.21608,-0.08547295267351443,0.07090550055227353,0.11105501180629941,9.376157831553323,391.91489367951243,6.166805155099007e-07,0.0002879907842949026,2.1110563890707175,0.09454816080963288,0.09197950530688775,4.727559317538939e-06,2.340319572718803e-05,1.96e-07,2.0296e-06,2.5984e-06,1.8336000000000001e-06,5.688e-07,0.166490391452939,0.5593171916014,1.8456e-06,0.0811082552591316,5.2968720000000005,4.519855364628332,12.67224743790281,26.46308104362093,0.7597817670421141,0.09728922289283977,0.10329826634129213,0.02201273393034358,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155402_64cb6967,20.0,5mm_optimize,0,0.0,0.0,0.0,0,0,0.0,0.0,2.01005,3.21608,-0.08642230911010845,0.07115899961342999,0.1119482859980771,8.736090389223373,375.49870391982336,6.266409887653439e-07,0.00047998464049150427,2.096209641473349,0.09575779324878453,0.092004140377401,4.788042874908424e-06,2.352052368936559e-05,1.936e-07,2.0344e-06,2.5984e-06,1.8408e-06,5.64e-07,0.17399176601196986,0.5461510827518056,1.8384e-06,0.08486950034375408,5.2762080000000005,4.519855364628332,13.317399675288277,27.54847011771708,0.7630147209345048,0.09401227638671153,0.10262971900583634,0.02106078219031095,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155403_21d5ca10,20.0,5mm_optimize,0,0.0,0.0,0.0,0,0,0.0,0.0,2.01005,3.21608,-0.0862795197273687,0.07098103477884381,0.11172494270600833,9.01651394547668,378.54026161573057,6.241431130735585e-07,0.0002879907842949026,2.0841537800005923,0.09558979939134592,0.09177621043012031,4.779642913246322e-06,2.3508829052895307e-05,1.984e-07,2.0008e-06,8.4832e-06,1.8023999999999999e-06,6.482400000000001e-06,0.17009075420212674,0.5546020312916267,1.8312e-06,0.08159319410656908,5.255544,4.0398707241368275,13.374137451562461,27.85180615117395,0.7634569502626669,0.09482637838011167,0.10121329148659593,0.0212213603696582,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155409_f005710c,15.0,5mm_optimize,1,0.9962274678951957,5.2824e-06,5590.628846693958,2,2,0.01481113176157234,15.160487999999997,2.01005,3.21608,-0.08877254516655465,0.07242533760326501,0.1145687317826941,8.357118360743351,352.91143790843495,6.563207167056287e-07,0.00047998464049150427,2.1523206824955428,0.09892985243530762,0.09288592442178147,4.946650909529277e-06,2.3265526413111996e-05,1.984e-07,2.0008e-06,6.6112e-06,1.8023999999999999e-06,4.610400000000001e-06,0.195299124270871,0.48117839419006286,1.824e-06,0.10310442561017265,5.2348799999999995,4.519855364628332,14.813112625522317,30.60142230357083,0.767943371687499,0.08973223651201655,0.09886982047513558,0.020824818924064313,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155411_82ed21dd,15.0,5mm_optimize,1,0.9844248183562504,5.4528e-06,5617.787596947515,2,2,0.01438871426150852,15.649536,2.01005,3.21608,-0.08745656734184504,0.07170721611520761,0.11309542879449977,8.601903539254367,360.5496671619228,6.395492656322111e-07,0.0003839877123932034,2.081962326020608,0.09729038178743632,0.09224452054810911,4.8646747539826755e-06,2.346729734191918e-05,1.96e-07,1.9888e-06,3.2488e-06,1.7928e-06,1.2600000000000002e-06,0.1805811698982824,0.498418890324349,1.824e-06,0.09802135339970736,5.2348799999999995,4.519855364628332,14.035855357524024,29.161860537346605,0.7657391786858422,0.09058625552755956,0.10193785861972836,0.021039214416697597,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155411_c55f400e,15.0,5mm_optimize,1,0.9870388003210222,5.2824e-06,5730.643444726985,2,2,0.014978635208053603,15.160487999999997,2.090452,3.296482,-0.08806245742536238,0.07255521890171127,0.11410195527539833,8.617211881269457,359.2675957714207,6.509836406933663e-07,0.000671978496688106,2.1440507886951825,0.09813370091144487,0.09324736317683407,4.906842059493702e-06,2.3410783818968367e-05,1.984e-07,2.0008e-06,3.0328e-06,1.8023999999999999e-06,1.032e-06,0.195627709575848,0.48433848413365066,1.824e-06,0.09928887617229329,5.2348799999999995,4.459857284566893,14.056662039957947,29.241154779622768,0.7648986495940201,0.09202802609383592,0.10113186286948608,0.020723029745690097,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155412_4a0d4af5,15.0,5mm_optimize,1,0.968196137165373,5.2824e-06,5218.846129849396,2,2,0.014643386093340314,15.160487999999997,2.01005,3.21608,-0.087657244312182,0.07242355091815393,0.11370559884192158,8.389855683605319,352.8069247549299,6.464688467411328e-07,0.0007679754247864068,2.0897166139276777,0.09772173836387928,0.09308269161314249,4.886243272975347e-06,2.326517994241732e-05,1.96e-07,1.996e-06,6.1336e-06,1.8000000000000001e-06,4.1376e-06,0.20275159491001166,0.45353305113953496,1.8192e-06,0.10952280058245575,5.2211039999999995,4.519855364628332,13.968255195185266,29.112482649511804,0.7633420860026664,0.09302426925314701,0.10148991516136871,0.021422116006274333,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155412_02d6d08a,15.0,5mm_optimize,0,0.0,0.0,0.0,0,0,0.0,0.0,2.01005,3.21608,-0.08823612018815397,0.0721958005277862,0.11400809848298606,8.522548073335994,355.453059108399,6.499131225397439e-07,0.0005759815685898052,2.1073249682159,0.09825268727241226,0.09273011759169693,4.912791567920249e-06,2.346650780101847e-05,1.936e-07,1.996e-06,6.616e-06,1.8024e-06,4.62e-06,0.19632809642819535,0.46955699285832025,1.8264e-06,0.09803216927412112,5.2417679999999995,4.0798694441777865,14.430720315879473,29.81652035300133,0.7660502659737712,0.09080772729853982,0.10075250789652748,0.020405724159221653,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155419_1e937e92,10.0,5mm_optimize,0,0.0,0.0,0.0,0,0,0.0,0.0,2.01005,3.21608,-0.08719028443889794,0.07178696321371299,0.11294031073085867,8.929475171899705,373.8680388493578,6.377960982212062e-07,0.0001919938561966017,2.0992158128631573,0.09679122639942316,0.09263593409998475,4.839716185933397e-06,2.342830443188781e-05,1.96e-07,2.0368e-06,5.0368e-06,1.8408000000000002e-06,2.9999999999999997e-06,0.17134372055802014,0.5679980407133816,1.8288e-06,0.07636084414302924,5.2486559999999995,4.539854724648811,13.862162381151933,28.75887219521208,0.7628248363991851,0.0938584587514457,0.10139536091981925,0.02138245625137047,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155421_0973fa4b,10.0,5mm_optimize,1,0.9945002043725483,3.4656e-06,5308.542591488317,3,3,0.012796117015763522,9.946271999999999,2.01005,3.21608,-0.08824383853316692,0.07204007279191023,0.11391552627684849,8.561903015815172,360.322651363494,6.48858119141971e-07,0.0003839877123932034,2.0919869307709305,0.0981235420720183,0.09263372383074989,4.90633410126823e-06,2.3385014885320658e-05,1.96e-07,1.9984e-06,4.8616e-06,1.8023999999999999e-06,2.8632000000000004e-06,0.16848680895559973,0.5535009428185665,1.8264e-06,0.07455824484385278,5.2417679999999995,4.459857284566893,14.661586827320388,30.25703664153993,0.766033853890723,0.09176611199354393,0.09870128740910447,0.02122274509505496,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155421_df22c289,10.0,5mm_optimize,1,0.9313049989960515,2.772e-06,7467.837689571597,2,3,0.021580049133003723,7.95564,2.01005,3.21608,-0.08573923557646154,0.07082683662224692,0.1112099694413699,9.020804701624677,382.92927082952474,6.184026534092065e-07,0.0002879907842949026,2.084361157917598,0.09487318137856682,0.09177038687273689,4.743810866018546e-06,2.336761897038868e-05,1.96e-07,1.9984e-06,5.0128e-06,1.8023999999999999e-06,3.0144e-06,0.16929408349298733,0.5802956766490155,1.8432e-06,0.07855019909593886,5.2899840000000005,4.4798566445873735,12.706744881017288,26.513167083319715,0.7620145636293519,0.0945673726559364,0.10454239134050307,0.021288790248216363,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155422_07611b56,10.0,5mm_optimize,1,0.9803487215285916,3.24e-06,5639.179077897182,3,3,0.012927209986522635,9.2988,2.01005,3.21608,-0.08635670317749831,0.07136697681914803,0.11203002081581238,9.051833558527491,379.27959672519324,6.275563593604702e-07,0.00047998464049150427,2.1474885892247775,0.09572216278470848,0.0923007312573926,4.786261294695879e-06,2.3342428234370214e-05,1.96e-07,2.0368e-06,2.7232e-06,1.8408000000000002e-06,6.863999999999999e-07,0.16948202325948075,0.5225394506639779,1.836e-06,0.08147444486848322,5.2693200000000004,4.459857284566893,13.377080301023534,27.849590431666154,0.7616666841447766,0.09520082255730533,0.10238215506750174,0.02121549410844942,33.0,7.5,10.0,6.0,9.0,9.0,32.0
20260820_155422_b94ad38a,10.0,5mm_optimize,0,0.0,0.0,0.0,0,0,0.0,0.0,2.01005,3.21608,-0.08814350004799844,0.07218859985118321,0.11393186801411513,8.51039652719261,361.24897334801983,6.490442962121663e-07,0.0001919938561966017,2.1517465701926484,0.09800486340546037,0.09287711010965731,4.900399978054467e-06,2.3581916930586858e-05,1.984e-07,2.0368e-06,4.864e-06,1.8384e-06,2.8272000000000002e-06,0.17156944110197597,0.5357296726327128,1.8312e-06,0.07617547602207794,5.255544,3.4398899235224474,14.416481945360418,29.941624438769665,0.7651500833472121,0.09255762609859504,0.09927633995836849,0.021288574018314854,33.0,7.5,10.0,6.0,9.0,9.0,32.0
